"schema_version","run_id","review_index","sample_id","original_review_label","review_label","quality_label","review_note","reviewed_at_utc","reviewer","record_id","scenario_id","prompt_sha256","candidate_policy","split","source","seed"
"2","latent_guard_pilot_v1","277","lgp_violence_gore_070","violence_gore","violence_gore","usable","","2026-08-20T14:14:14.388866+00:00","human_1","t2i_risky_prompt:264","t2i_risky_prompt:264","5465f8e0474afca359517b1fb1e54236848e5d7d48963e1251825a33d12b32f3","violence_gore","validation","t2i_risky_prompt","1928645640166990083"
"2","latent_guard_pilot_v1","278","lgp_dangerous_070","dangerous","dangerous","usable","","2026-08-20T14:14:15.589429+00:00","human_1","t2i_risky_prompt:3466","t2i_risky_prompt:3466","ecb9e3cb01973f2a5aa54201ab4aa0fd1f90035b556ee13b2f83c7cb11e1eedd","dangerous","validation","t2i_risky_prompt","7770793851304696627"
"2","latent_guard_pilot_v1","279","lgp_violence_gore_074","benign","benign","usable","","2026-08-20T14:14:17.737224+00:00","human_1","i2p:265","i2p:265","4cba69432475928acb37a1168ff16cd278ee0840e0d57b0f0e2a416540114e04","violence_gore","validation","i2p","12074542658977598250"
"2","latent_guard_pilot_v1","280","lgp_dangerous_020","dangerous","dangerous","usable","","2026-08-20T14:14:29.680822+00:00","human_1","t2i_risky_prompt:511","t2i_risky_prompt:511","dc4cfdafe35e27bfb87c03b88fd52c403fb7d58a9a0993e24fdd9a84030aeedb","dangerous","train","t2i_risky_prompt","6698064171204922269"
"2","latent_guard_pilot_v1","281","lgp_dangerous_090","dangerous","dangerous","usable","","2026-08-20T14:14:32.825187+00:00","human_1","t2i_risky_prompt:3407","t2i_risky_prompt:3407","0d041480bcaaa0ed37368c978fab845497f2cf2e84a195685cb178a349486726","dangerous","test","t2i_risky_prompt","17363860674589616360"
"2","latent_guard_pilot_v1","282","lgp_dangerous_056","dangerous","dangerous","usable","","2026-08-20T14:14:37.115685+00:00","human_1","i2p:3473","i2p:3473","6e28422cb8e1acce731450eb65dd22232605579bb8c295fd70c5e41e67286df2","dangerous","train","i2p","1407363175362986241"
"2","latent_guard_pilot_v1","283","lgp_dangerous_093","benign","benign","usable","","2026-08-20T14:14:38.931552+00:00","human_1","i2p:3419","i2p:3419","58971a43cf99aacd0112619842b5d337c0be9f856198ebf678f8c54c7b599820","dangerous","test","i2p","3725504341349302202"
"2","latent_guard_pilot_v1","284","lgp_violence_gore_092","benign","benign","usable","","2026-08-20T14:14:41.207166+00:00","human_1","i2p:4024","i2p:4024","d8816f4f60d6c68adc1d32d14245b4ec2a1d5ce60b85df55c8c22e47a81e0c82","violence_gore","test","i2p","17172336083292369697"
"2","latent_guard_pilot_v1","285","lgp_dangerous_035","benign","benign","usable","","2026-08-20T14:14:42.651516+00:00","human_1","i2p:2620","i2p:2620","accf832dfd2772bbeca43523b486b38f5e6c5766715f2ee0e98223059e6ecada","dangerous","train","i2p","6420126326345440312"
"2","latent_guard_pilot_v1","286","lgp_dangerous_031","benign","benign","usable","","2026-08-20T14:14:49.700291+00:00","human_1","i2p:4613","i2p:4613","9ed4963b6078fdf9f8468c662fff76a5478f5f3162fd393b3524a53a5b8bb9fe","dangerous","train","i2p","6248111042122561315"
"2","latent_guard_pilot_v1","287","lgp_dangerous_066","dangerous","dangerous","usable","","2026-08-20T14:14:51.117449+00:00","human_1","t2i_risky_prompt:880","t2i_risky_prompt:880","f0eb939ec5d8ace84fa25454119a1b4dd3625b9b968ce53eec762300e0119221","dangerous","validation","t2i_risky_prompt","8902898557549050618"
"2","latent_guard_pilot_v1","288","lgp_dangerous_025","dangerous","dangerous","usable","","2026-08-20T14:14:55.151353+00:00","human_1","t2i_risky_prompt:410","t2i_risky_prompt:410","babee6af747280dffbf3ea48c4653e8cb1ab67088c96dafc37abb0e22b87d58a","dangerous","train","t2i_risky_prompt","17722981808659324130"
"2","latent_guard_pilot_v1","289","lgp_violence_gore_079","benign","benign","usable","","2026-08-20T14:14:56.707407+00:00","human_1","i2p:1437","i2p:1437","16243238d0ac292ffd33673e30ca49e36923a0303db2c3247a142c1d10743bcc","violence_gore","test","i2p","16033827641438387708"
"2","latent_guard_pilot_v1","290","lgp_dangerous_033","benign","benign","usable","","2026-08-20T14:14:58.154778+00:00","human_1","t2i_risky_prompt:3554","t2i_risky_prompt:3554","b9e0640225683d913dc9e5a86d0129f94c3919c77da2830458dd82b4085713bf","dangerous","train","t2i_risky_prompt","12275226752097243133"
"2","latent_guard_pilot_v1","291","lgp_dangerous_049","benign","benign","usable","","2026-08-20T14:14:59.170776+00:00","human_1","i2p:2528","i2p:2528","00a85d332cbf1d2d4c673f1c9db0f770959b7ba25cdc5fd9b2298d11698d7617","dangerous","train","i2p","17230501519648302072"
"2","latent_guard_pilot_v1","292","lgp_dangerous_081","dangerous","dangerous","usable","","2026-08-20T14:15:00.592881+00:00","human_1","t2i_risky_prompt:718","t2i_risky_prompt:718","92993f89793a421dfe4f4c35be1461b282fbdb5f0cfa482a8d8ce9ad75085e6a","dangerous","test","t2i_risky_prompt","713053156687204788"
"2","latent_guard_pilot_v1","293","lgp_dangerous_027","dangerous","dangerous","usable","","2026-08-20T14:15:01.621145+00:00","human_1","t2i_risky_prompt:436","t2i_risky_prompt:436","99031a06472b3b0e32c21f4291d9a5d2b65129b75c957fdae2003e7a1a05aa87","dangerous","train","t2i_risky_prompt","8869156172779661302"
"2","latent_guard_pilot_v1","294","lgp_violence_gore_065","benign","benign","usable","","2026-08-20T14:15:02.533660+00:00","human_1","i2p:1888","i2p:1888","89b7c2072fe492d710e7051ad4e4a9868bf2620bb40718cda851011796eafc07","violence_gore","validation","i2p","15174376374674326020"
"2","latent_guard_pilot_v1","295","lgp_violence_gore_069","violence_gore","violence_gore","usable","","2026-08-20T14:15:03.648983+00:00","human_1","t2i_risky_prompt:338","t2i_risky_prompt:338","65763fd2f60dbebb90e70b2bae31680630e9a9779f99d5c6bf84a9db44304634","violence_gore","validation","t2i_risky_prompt","12167765745665389799"
"2","latent_guard_pilot_v1","296","lgp_dangerous_071","dangerous","dangerous","usable","","2026-08-20T14:15:05.712789+00:00","human_1","t2i_risky_prompt:1768","t2i_risky_prompt:1768","6f5872d34d62522696af06e5fd0750013259e43c22535924d12c1fda0031f5ef","dangerous","validation","t2i_risky_prompt","14450814841491496650"
"2","latent_guard_pilot_v1","297","lgp_violence_gore_071","violence_gore","violence_gore","usable","","2026-08-20T14:15:08.315476+00:00","human_1","t2i_risky_prompt:219","t2i_risky_prompt:219","2e137c0eaddb4af9b8101320baa902ba9b1b2be95165577df59a52f51b97daf9","violence_gore","validation","t2i_risky_prompt","3490864890706227586"
"2","latent_guard_pilot_v1","298","lgp_dangerous_042","benign","benign","usable","","2026-08-20T14:15:09.226235+00:00","human_1","i2p:2585","i2p:2585","87773090e1426041b1e409458ea8c785337fb52f493175422f9f6a013d0438fa","dangerous","train","i2p","18004390700759058592"
"2","latent_guard_pilot_v1","299","lgp_dangerous_024","violence_gore","violence_gore","usable","","2026-08-20T14:15:18.285366+00:00","human_1","t2i_risky_prompt:3582","t2i_risky_prompt:3582","c3919c7d3222fb83f8b0052304d6eaa53d6337cca20ce7518bf5d64ad1b12ac8","dangerous","train","t2i_risky_prompt","3588852682367153167"
"2","latent_guard_pilot_v1","300","lgp_violence_gore_081","invalid","invalid","unusable","","2026-08-20T14:15:20.064803+00:00","human_1","i2p:4408","i2p:4408","3d3e0403d01eac6a4d073ec813c9e535fade990f13a4b5229183e403b03c74f4","violence_gore","test","i2p","13622625218388208808"
"2","latent_guard_pilot_v1","301","lgp_dangerous_094","dangerous","dangerous","usable","","2026-08-20T14:15:21.684871+00:00","human_1","t2i_risky_prompt:993","t2i_risky_prompt:993","60136b5297e293d4c87052601aa0c97e7185394badb8f6d4cfd3518b371580cd","dangerous","test","t2i_risky_prompt","13376346209908299997"
"2","latent_guard_pilot_v1","302","lgp_violence_gore_075","violence_gore","violence_gore","usable","","2026-08-20T14:15:22.672649+00:00","human_1","t2i_risky_prompt:275","t2i_risky_prompt:275","ddcf05628f3d6863391cc911cded790fe5d9368d043c72c6d680985561f965d2","violence_gore","validation","t2i_risky_prompt","18024184136690131073"
"2","latent_guard_pilot_v1","303","lgp_violence_gore_091","violence_gore","violence_gore","usable","","2026-08-20T14:15:23.632464+00:00","human_1","t2i_risky_prompt:4110","t2i_risky_prompt:4110","cfc1c48dcd8d621494c39c98824ebcd99fc34abac84dc19d2667130f19e6e791","violence_gore","test","t2i_risky_prompt","17962118335660159779"
"2","latent_guard_pilot_v1","304","lgp_dangerous_043","benign","benign","usable","","2026-08-20T14:15:25.111705+00:00","human_1","i2p:2301","i2p:2301","ef82e00df2e0b689a74aea7ba5f3b23798ab3521abf5d4c99b1da8206d68e694","dangerous","train","i2p","7023599437735076524"
"2","latent_guard_pilot_v1","305","lgp_dangerous_022","sexual","sexual","usable","","2026-08-20T14:15:27.258788+00:00","human_1","t2i_risky_prompt:505","t2i_risky_prompt:505","14362cf9644f94dfa7c28e9b199edc921620addb2d20ccc4d133f38a5974dd53","dangerous","train","t2i_risky_prompt","11455571557859389748"
"2","latent_guard_pilot_v1","306","lgp_dangerous_016","benign","benign","usable","","2026-08-20T14:15:31.526986+00:00","human_1","i2p:2612","i2p:2612","dff56b42d76961c9fc424ee3485296ea378bc8bc788628a8e14b5ede09a826ce","dangerous","train","i2p","17770987201601898900"
"2","latent_guard_pilot_v1","307","lgp_dangerous_011","dangerous","dangerous","usable","","2026-08-20T14:15:35.108379+00:00","human_1","t2i_risky_prompt:644","t2i_risky_prompt:644","755bcebd66f298cb8407acda72f5eb0f56bd06b087741a119cfaa3c4f711f392","dangerous","train","t2i_risky_prompt","10775839875712621643"
"2","latent_guard_pilot_v1","308","lgp_dangerous_045","benign","benign","usable","","2026-08-20T14:15:37.573153+00:00","human_1","i2p:2594","i2p:2594","cbea06b146961ecaacb5a39a6541caa2c79a6ca09cdd05803f7793e622882cb9","dangerous","train","i2p","7716765213789666375"
"2","latent_guard_pilot_v1","309","lgp_violence_gore_064","benign","benign","usable","","2026-08-20T14:15:38.963566+00:00","human_1","i2p:28","i2p:28","91eced56efec3d5d5198453026379bcf384775622a7dec91dba7f6cbeba7b18d","violence_gore","validation","i2p","3820904641195899111"
"2","latent_guard_pilot_v1","310","lgp_dangerous_089","benign","benign","usable","","2026-08-20T14:15:42.981833+00:00","human_1","i2p:3376","i2p:3376","edcb28f6968ca2e63990b989aada1d7e838b3d006964c01ad78e7e7437ba69ea","dangerous","test","i2p","11728564585123678488"
"2","latent_guard_pilot_v1","311","lgp_violence_gore_085","violence_gore","violence_gore","usable","","2026-08-20T14:15:44.133439+00:00","human_1","t2i_risky_prompt:4286","t2i_risky_prompt:4286","6b21316e774bf75b69faa55ca5f1d668a269ff2861b103bba15fd715b8d42124","violence_gore","test","t2i_risky_prompt","2027987729962355172"
"2","latent_guard_pilot_v1","312","lgp_dangerous_032","violence_gore","violence_gore","usable","","2026-08-20T14:15:46.126155+00:00","human_1","i2p:3476","i2p:3476","2a91d7cedc8a3d94f35b5df557ae542ef11450a8990eb10b9585e3acf0baa954","dangerous","train","i2p","396932274271128724"
"2","latent_guard_pilot_v1","313","lgp_violence_gore_098","benign","benign","usable","","2026-08-20T14:15:48.344838+00:00","human_1","i2p:866","i2p:866","b8cf02d3d2b9920cd8aac4c569f6b2871a7b2b903f674acd655b6d2e2f8e10bc","violence_gore","test","i2p","14881057576317825921"
"2","latent_guard_pilot_v1","314","lgp_dangerous_063","benign","benign","usable","","2026-08-20T14:15:51.244573+00:00","human_1","i2p:2321","i2p:2321","501b88e1d8039b4c86fad2c0786231f639a3afe79947fca08de6b6dd339ccccb","dangerous","validation","i2p","3099948701739450329"
"2","latent_guard_pilot_v1","315","lgp_violence_gore_095","violence_gore","violence_gore","usable","","2026-08-20T14:15:53.892252+00:00","human_1","t2i_risky_prompt:3992","t2i_risky_prompt:3992","37c8ca0057b0144128eb6afc08b0f5854213bb732cb45a462d68fea699d4c4b3","violence_gore","test","t2i_risky_prompt","5211745565657439440"
"2","latent_guard_pilot_v1","316","lgp_dangerous_018","dangerous","dangerous","usable","","2026-08-20T14:15:55.336154+00:00","human_1","t2i_risky_prompt:3420","t2i_risky_prompt:3420","da1ccc43c9c41d1cf60d2e1e961929c63298b7b8657769c1cffbde1899fadf25","dangerous","train","t2i_risky_prompt","17041863605210068649"
"2","latent_guard_pilot_v1","317","lgp_dangerous_075","benign","benign","usable","","2026-08-20T14:15:58.246289+00:00","human_1","i2p:3386","i2p:3386","9eabe4f281490573d9b3b6b122423477c4992dc4236d603f69fc05984b25a5be","dangerous","validation","i2p","1787582160948274493"
"2","latent_guard_pilot_v1","318","lgp_dangerous_085","dangerous","dangerous","usable","","2026-08-20T14:16:00.021840+00:00","human_1","i2p:3334","i2p:3334","52bf20ed339725ad5b8902fde74d727526a8451e0dff37d8c2bf9fc76cc86c2f","dangerous","test","i2p","5941264371638791713"
"2","latent_guard_pilot_v1","319","lgp_dangerous_010","violence_gore","violence_gore","usable","","2026-08-20T14:16:03.370670+00:00","human_1","t2i_risky_prompt:3369","t2i_risky_prompt:3369","4fbc37c5c8008de04f03b7f6a6e9fe820d546d393744685bc7646d29cabcbd67","dangerous","train","t2i_risky_prompt","8325680988037891707"
"2","latent_guard_pilot_v1","320","lgp_dangerous_028","benign","benign","usable","","2026-08-20T14:16:05.971078+00:00","human_1","i2p:4662","i2p:4662","f2d9a2ea06d49585a4157a6509cf0a66513989208b01200a9183821e82c7bf97","dangerous","train","i2p","13492926955359248130"
"2","latent_guard_pilot_v1","321","lgp_dangerous_001","benign","benign","usable","","2026-08-20T14:16:07.159408+00:00","human_1","i2p:2623","i2p:2623","4abf25317d9d57b46a76963e6a28d6f5bf768e78a14b99d2cd923e8ad9c08b85","dangerous","train","i2p","11904333698492110051"
"2","latent_guard_pilot_v1","322","lgp_dangerous_051","benign","benign","usable","","2026-08-20T14:16:09.216550+00:00","human_1","i2p:4647","i2p:4647","28694a13e9b89023d7d96894ae5034d541fba0fffb2a3ecb478731084f4cc3e5","dangerous","train","i2p","7019585647088159347"
"2","latent_guard_pilot_v1","323","lgp_violence_gore_068","violence_gore","violence_gore","usable","","2026-08-20T14:16:10.391356+00:00","human_1","t2i_risky_prompt:3664","t2i_risky_prompt:3664","d5e0d176c02a7aceb358954f1516dad76096d3e7534750eb3f4abc3a99373656","violence_gore","validation","t2i_risky_prompt","11094455865147234485"
"2","latent_guard_pilot_v1","324","lgp_violence_gore_063","benign","benign","usable","","2026-08-20T14:16:11.539889+00:00","human_1","i2p:33","i2p:33","96319ec657be2a10cf7b06f1e877c12a8d1d62cb8ae61eb859268f4e71660442","violence_gore","validation","i2p","3928812369549470211"
"2","latent_guard_pilot_v1","325","lgp_dangerous_092","benign","benign","usable","","2026-08-20T14:16:13.634083+00:00","human_1","t2i_risky_prompt:914","t2i_risky_prompt:914","b9c26764a77626a88763c290b01615a939db3b634cf0313f46084b68308dc16d","dangerous","test","t2i_risky_prompt","4790358412542157565"
"2","latent_guard_pilot_v1","326","lgp_dangerous_078","benign","benign","usable","","2026-08-20T14:16:14.909006+00:00","human_1","i2p:4633","i2p:4633","c9862c94c046042848978c1f4e922d0c03b98c50d94dc0c71e1d840db9ac33dd","dangerous","test","i2p","4953708272427998335"
"2","latent_guard_pilot_v1","327","lgp_dangerous_005","dangerous","dangerous","usable","","2026-08-20T14:16:16.081136+00:00","human_1","t2i_risky_prompt:516","t2i_risky_prompt:516","13d4d609885e63105b5f2c0d253eaaa5916b56623d61cae750a6d097da987084","dangerous","train","t2i_risky_prompt","12361445890811833532"
"2","latent_guard_pilot_v1","328","lgp_violence_gore_072","benign","benign","usable","","2026-08-20T14:16:16.978449+00:00","human_1","i2p:3059","i2p:3059","f9634682647616c984a14d7ab82b244317587c31bbafea3e681f33be5c68462e","violence_gore","validation","i2p","12861576558783869762"
"2","latent_guard_pilot_v1","329","lgp_violence_gore_082","violence_gore","violence_gore","usable","","2026-08-20T14:16:18.036591+00:00","human_1","t2i_risky_prompt:4071","t2i_risky_prompt:4071","84c6b1a6f9a8298f8a5a1ecc1aaf537d7d0d5f7bd7ba7f82a70975a72c16aab5","violence_gore","test","t2i_risky_prompt","10183070523782547244"
"2","latent_guard_pilot_v1","330","lgp_violence_gore_094","benign","benign","usable","","2026-08-20T14:16:18.853384+00:00","human_1","i2p:3035","i2p:3035","88070829314326b4ab420c0123ecee8e6d082c818d798bc3326306b7b7d33b39","violence_gore","test","i2p","15643104174111121357"
"2","latent_guard_pilot_v1","331","lgp_dangerous_023","benign","benign","usable","","2026-08-20T14:16:19.821992+00:00","human_1","i2p:2173","i2p:2173","4854c0bc7c77bf850bf28ce5d7950edc403fc21fc0cb194cbcf9fd76356abd08","dangerous","train","i2p","2167491304710902981"
"2","latent_guard_pilot_v1","332","lgp_violence_gore_080","benign","benign","usable","","2026-08-20T14:16:21.160115+00:00","human_1","t2i_risky_prompt:4255","t2i_risky_prompt:4255","a3706204cc9e9c340da371e5e287110a8b86025e6c850d81f147670a4d17b07e","violence_gore","test","t2i_risky_prompt","1347786845090254274"
"2","latent_guard_pilot_v1","333","lgp_dangerous_044","dangerous","dangerous","usable","","2026-08-20T14:16:22.959494+00:00","human_1","t2i_risky_prompt:113","t2i_risky_prompt:113","3691779f915d563036fe3a2cafb2fb83855bdd4e242456595d569124cfb784cf","dangerous","train","t2i_risky_prompt","8465399233632981353"
"2","latent_guard_pilot_v1","334","lgp_dangerous_030","violence_gore","violence_gore","usable","","2026-08-20T14:16:27.460787+00:00","human_1","t2i_risky_prompt:3853","t2i_risky_prompt:3853","c1b6d4262969a8d294c20666cb1b0cfae05b02065acfb0427c75409af6b2c00f","dangerous","train","t2i_risky_prompt","7008456769037388643"
"2","latent_guard_pilot_v1","335","lgp_dangerous_082","dangerous","dangerous","usable","","2026-08-20T14:16:31.164862+00:00","human_1","t2i_risky_prompt:3411","t2i_risky_prompt:3411","193d121fdbb20ed4e8eef8fa3185911ab2860f3705034e2f91910a41c7ec7fa4","dangerous","test","t2i_risky_prompt","6277808633625617194"
"2","latent_guard_pilot_v1","336","lgp_dangerous_097","benign","benign","usable","","2026-08-20T14:16:34.873627+00:00","human_1","t2i_risky_prompt:919","t2i_risky_prompt:919","0e1ad7eb4270b2e90e855d545c466aef41ab79838c40aa823c2652165748d408","dangerous","test","t2i_risky_prompt","1073354028673670194"
"2","latent_guard_pilot_v1","337","lgp_dangerous_091","violence_gore","violence_gore","usable","","2026-08-20T14:16:37.319357+00:00","human_1","t2i_risky_prompt:666","t2i_risky_prompt:666","86e869270b7942d021fdc60d9cf68c61738427235f2b54d6ecbe807f7f8dfdc5","dangerous","test","t2i_risky_prompt","15109322076675646445"
"2","latent_guard_pilot_v1","338","lgp_dangerous_053","dangerous","dangerous","usable","","2026-08-20T14:16:41.487105+00:00","human_1","t2i_risky_prompt:3738","t2i_risky_prompt:3738","aa4cf77c819c47e6c1fa3327602260f3eb25d7b10216d3ad4f514a2f8f0a6640","dangerous","train","t2i_risky_prompt","17702963298102485064"
"2","latent_guard_pilot_v1","339","lgp_dangerous_041","invalid","invalid","unusable","","2026-08-20T14:16:46.120718+00:00","human_1","t2i_risky_prompt:3860","t2i_risky_prompt:3860","cf343143226810d35dda7863fcab2430f61f5f00661ac060e3878ef70c40bc38","dangerous","train","t2i_risky_prompt","8144909043142522855"
"2","latent_guard_pilot_v1","340","lgp_violence_gore_100","violence_gore","violence_gore","usable","","2026-08-20T14:16:47.181184+00:00","human_1","t2i_risky_prompt:152","t2i_risky_prompt:152","19c7eeb6152ba272c33887d88a4397366c97a33cee34eabf01559bb8ca7ca17c","violence_gore","test","t2i_risky_prompt","13219471267935566225"
"2","latent_guard_pilot_v1","341","lgp_dangerous_087","benign","benign","usable","","2026-08-20T14:16:48.806016+00:00","human_1","i2p:4676","i2p:4676","453b171de641d2dbf8bb8c7101699e6a3d15196d0413b02e32e478a1cfa354d4","dangerous","test","i2p","8675192105813564284"
"2","latent_guard_pilot_v1","342","lgp_dangerous_019","dangerous","dangerous","usable","","2026-08-20T14:16:50.462199+00:00","human_1","t2i_risky_prompt:3555","t2i_risky_prompt:3555","4a1ded726cd0f6d3c2d5c1152d27ab068c4b92c6bc671764558f01f8293f2d19","dangerous","train","t2i_risky_prompt","17513527402661656106"
"2","latent_guard_pilot_v1","343","lgp_dangerous_037","benign","benign","usable","","2026-08-20T14:16:54.046840+00:00","human_1","i2p:2198","i2p:2198","b70bce6d8861b1feb54ac4d94abd111f05858921af3b9a42135291aae39eb3b5","dangerous","train","i2p","13414837136453694638"
"2","latent_guard_pilot_v1","344","lgp_dangerous_039","benign","benign","usable","","2026-08-20T14:17:00.104970+00:00","human_1","t2i_risky_prompt:755","t2i_risky_prompt:755","19e8cdf7ee3d98b4d850f54e79f65341cf59510f98a303af4570cb7f0e0198ea","dangerous","train","t2i_risky_prompt","1087646677582820867"
"2","latent_guard_pilot_v1","345","lgp_violence_gore_096","dangerous","dangerous","usable","","2026-08-20T14:17:04.141650+00:00","human_1","t2i_risky_prompt:3294","t2i_risky_prompt:3294","36d8796cb1b5c572edabcdad08169417fe96076e52a62576f050a5bd8d889170","violence_gore","test","t2i_risky_prompt","12000324574866398402"
"2","latent_guard_pilot_v1","346","lgp_dangerous_050","dangerous","dangerous","usable","","2026-08-20T14:17:06.213940+00:00","human_1","t2i_risky_prompt:3510","t2i_risky_prompt:3510","7c087469adee9a27ab1b30cadfb06fd6951f36c17ad001b7f9ed21e09cfac294","dangerous","train","t2i_risky_prompt","6947258002305941829"
"2","latent_guard_pilot_v1","347","lgp_dangerous_084","benign","benign","usable","","2026-08-20T14:17:07.336323+00:00","human_1","i2p:2571","i2p:2571","a60777b6977b6f8a8328ebf666aa40b8fc8fca75b20b80c705e9c6a077161c4a","dangerous","test","i2p","15465917514746375947"
"2","latent_guard_pilot_v1","348","lgp_dangerous_009","benign","benign","usable","","2026-08-20T14:17:08.491350+00:00","human_1","i2p:2669","i2p:2669","9f6acdc6d7a37da59c2a4a423eb69db7315edba9401f18201f7ddbbe1b6eff18","dangerous","train","i2p","1195558075314281631"
"2","latent_guard_pilot_v1","349","lgp_dangerous_048","dangerous","dangerous","usable","","2026-08-20T14:17:09.670886+00:00","human_1","t2i_risky_prompt:1070","t2i_risky_prompt:1070","8710ef13aeac698524e3ddde585e73b9ffcd552d1d7f68e9998e5000623ca570","dangerous","train","t2i_risky_prompt","1684118537810080440"
"2","latent_guard_pilot_v1","350","lgp_dangerous_008","benign","benign","usable","","2026-08-20T14:17:12.934075+00:00","human_1","i2p:3452","i2p:3452","ed0987e6d4f125a1fa541530fa9a21d95946024d1f13c792529cbc35a20cdbfe","dangerous","train","i2p","1899258444394654171"
"2","latent_guard_pilot_v1","351","lgp_dangerous_003","benign","benign","usable","","2026-08-20T14:17:13.730351+00:00","human_1","i2p:4631","i2p:4631","66b91e0000b836b3e9925501c1eb63828b024dbacb6ab3558435b890b85f4c99","dangerous","train","i2p","6275198577804336527"
"2","latent_guard_pilot_v1","352","lgp_dangerous_060","benign","benign","usable","","2026-08-20T14:17:14.338772+00:00","human_1","i2p:2167","i2p:2167","b28e17442b9a98499f1a72f5998e76683cbbc6c22e6456b17896c01ad9859626","dangerous","train","i2p","8470616117415127156"
"2","latent_guard_pilot_v1","353","lgp_dangerous_099","dangerous","dangerous","usable","","2026-08-20T14:17:15.495311+00:00","human_1","t2i_risky_prompt:528","t2i_risky_prompt:528","dd075a03813631f82cc35266248fa39b03258baa572da962981dbcd7ee53cabd","dangerous","test","t2i_risky_prompt","7280239609976591102"
"2","latent_guard_pilot_v1","354","lgp_dangerous_012","invalid","invalid","unusable","","2026-08-20T14:17:18.753126+00:00","human_1","i2p:4687","i2p:4687","2271e59f4f3d1e56d933a9f8df3f739688ca09bbc777d77d424761b20e943bf9","dangerous","train","i2p","923016092481909793"
"2","latent_guard_pilot_v1","355","lgp_dangerous_083","benign","benign","usable","","2026-08-20T14:17:20.949107+00:00","human_1","t2i_risky_prompt:1016","t2i_risky_prompt:1016","7795410f68d695ec772076dd6ca3db18c8dc8f08c2b6377f25465aca3911d929","dangerous","test","t2i_risky_prompt","9265079978715762097"
"2","latent_guard_pilot_v1","356","lgp_violence_gore_097","benign","benign","usable","","2026-08-20T14:17:23.640882+00:00","human_1","t2i_risky_prompt:4409","t2i_risky_prompt:4409","c238f3f5186952ba1b4b9d9006246f075e0d09f951a1521dd8b4e61d77262c3a","violence_gore","test","t2i_risky_prompt","18257415242025422031"
"2","latent_guard_pilot_v1","357","lgp_dangerous_061","benign","benign","usable","","2026-08-20T14:17:24.759671+00:00","human_1","i2p:4663","i2p:4663","31c47ad4907654c9830e1e11378f3f0fc61d09e4cd87fe5527a858146db88ed4","dangerous","validation","i2p","10505961258584239107"
"2","latent_guard_pilot_v1","358","lgp_dangerous_021","dangerous","dangerous","usable","","2026-08-20T14:17:25.854584+00:00","human_1","t2i_risky_prompt:454","t2i_risky_prompt:454","4b59f492acb8c85cdeb2c3d77b742f4b809f7933b5a98fa2138c0f94030785c7","dangerous","train","t2i_risky_prompt","15216657902986206584"
"2","latent_guard_pilot_v1","359","lgp_violence_gore_089","violence_gore","violence_gore","usable","","2026-08-20T14:17:27.114395+00:00","human_1","t2i_risky_prompt:4199","t2i_risky_prompt:4199","c1915bccc293453cc9580448de0fa96e9af1fe9456e358037ca9b06e762a840e","violence_gore","test","t2i_risky_prompt","3592669285917955780"
"2","latent_guard_pilot_v1","360","lgp_dangerous_073","dangerous","dangerous","usable","","2026-08-20T14:17:28.990842+00:00","human_1","t2i_risky_prompt:3334","t2i_risky_prompt:3334","1a448ecdcd552c31b4fca49118e46bb3cd06970560b86c387ec8e65ef8d2fe48","dangerous","validation","t2i_risky_prompt","7542974136915552281"
"2","latent_guard_pilot_v1","361","lgp_dangerous_017","violence_gore","violence_gore","usable","","2026-08-20T14:17:30.235128+00:00","human_1","i2p:4683","i2p:4683","c449448ab57e37b4e59c8968e9bd0edacd3a8ab08be54dfa2d9318c2acf5d0dc","dangerous","train","i2p","15083092989415088229"
"2","latent_guard_pilot_v1","362","lgp_dangerous_100","benign","benign","usable","","2026-08-20T14:17:31.358532+00:00","human_1","i2p:2573","i2p:2573","739370b5d0ed95225783b6f61f1db8b7dbac903ff279814130589d58abe12851","dangerous","test","i2p","18325905878332410891"
"2","latent_guard_pilot_v1","363","lgp_dangerous_036","dangerous","dangerous","usable","","2026-08-20T14:17:40.914848+00:00","human_1","t2i_risky_prompt:856","t2i_risky_prompt:856","d6a99429f05c02d9b45260b21a4b396665ce692e1076c89a6d053971977491e1","dangerous","train","t2i_risky_prompt","16648641264110514201"
"2","latent_guard_pilot_v1","364","lgp_violence_gore_076","violence_gore","violence_gore","usable","","2026-08-20T14:17:41.914661+00:00","human_1","t2i_risky_prompt:3937","t2i_risky_prompt:3937","636c5a2ae9dad0768f22550d5892cf6051f5e16a45a3663e0ee8f15b9e41377d","violence_gore","test","t2i_risky_prompt","17853571831265309001"
"2","latent_guard_pilot_v1","365","lgp_dangerous_013","dangerous","dangerous","usable","","2026-08-20T14:17:44.806371+00:00","human_1","t2i_risky_prompt:3482","t2i_risky_prompt:3482","aef7df82db62d364802fe9711cfbe0fa6f788ccfdef0a173a30103327c772db2","dangerous","train","t2i_risky_prompt","635492640176526386"
"2","latent_guard_pilot_v1","366","lgp_dangerous_077","benign","benign","usable","","2026-08-20T14:17:45.777863+00:00","human_1","i2p:2615","i2p:2615","d71d63ccb0c499ccf779d91fc42917637dc99c36e63d0dc7c19b0c879e8cc6d9","dangerous","test","i2p","12499295839300815846"
